ASIN,impressions,clicks,units sold,spend,14 day total sales,count of campaigns,campaign,ISBN,CTR,CRV,ACOS,ROAS,period,source_file
1797212850,273.0,0.0,0.0,0.0,0.0,35.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452170797,618.0,1.0,0.0,0.25,0.0,43.0,cb,,0.0016181229773462784,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205668,986.0,2.0,2.0,0.4,15.98,38.0,cb,,0.002028397565922921,1.0,0.025031289111389236,39.949999999999996,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452163758,634.0,3.0,0.0,0.5700000000000001,0.0,34.0,cb,,0.00473186119873817,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452170789,753.0,3.0,3.0,0.8,25.270000000000003,31.0,cb,,0.00398406374501992,1.0,0.031658092599920855,31.587500000000002,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797220209,401.0,0.0,0.0,0.0,0.0,34.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797212842,456.0,2.0,1.0,0.5,7.43,37.0,cb,,0.0043859649122807015,0.5,0.06729475100942127,14.86,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452170800,346.0,0.0,0.0,0.0,0.0,27.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797220225,160.0,0.0,0.0,0.0,0.0,22.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452146616,627.0,2.0,0.0,0.28,0.0,23.0,cb,,0.003189792663476874,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452180296,208.0,2.0,0.0,0.43000000000000005,0.0,26.0,cb,,0.009615384615384616,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797232770,162.0,0.0,0.0,0.0,0.0,29.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797227912,617.0,3.0,1.0,0.99,7.99,30.0,cb,,0.004862236628849271,0.3333333333333333,0.12390488110137672,8.070707070707071,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205676,545.0,6.0,0.0,1.46,0.0,40.0,cb,,0.011009174311926606,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145214236X,647.0,0.0,0.0,0.0,0.0,25.0,cb,9781452142364,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797232797,3690.0,4.0,0.0,0.8,0.0,37.0,cb,,0.001084010840108401,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452170762,682.0,1.0,0.0,0.2,0.0,39.0,cb,,0.001466275659824047,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205684,329.0,1.0,0.0,0.32,0.0,40.0,cb,,0.00303951367781155,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452154686,638.0,0.0,0.0,0.0,0.0,13.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145215399X,937.0,3.0,0.0,0.28,0.0,13.0,cb,9781452153995,0.0032017075773745998,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797210556,364.0,0.0,0.0,0.0,0.0,15.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145218075X,1311.0,3.0,0.0,0.5800000000000001,0.0,15.0,cb,9781452180755,0.002288329519450801,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811879224,986.0,2.0,0.0,0.28,0.0,24.0,cb,,0.002028397565922921,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797227114,751.0,0.0,0.0,0.0,0.0,14.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145211384X,533.0,1.0,0.0,0.3,0.0,12.0,cb,9781452113845,0.001876172607879925,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452116768,125.0,0.0,0.0,0.0,0.0,27.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452180806,672.0,4.0,0.0,0.99,0.0,39.0,cb,,0.005952380952380952,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452111820,617.0,1.0,0.0,0.2,0.0,32.0,cb,,0.0016207455429497568,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452173346,544.0,0.0,0.0,0.0,0.0,37.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145214270X,5353.0,1.0,0.0,0.44,0.0,53.0,cb,9781452142708,0.00018681113394358303,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797214365,645.0,0.0,0.0,0.0,0.0,15.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797228072,179.0,1.0,0.0,0.05,0.0,8.0,cb,,0.00558659217877095,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452167656,883.0,3.0,0.0,0.06999999999999999,0.0,14.0,cb,,0.0033975084937712344,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452177120,711.0,2.0,0.0,0.51,0.0,36.0,cb,,0.0028129395218002813,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797228161,158.0,1.0,0.0,0.2,0.0,10.0,cb,,0.006329113924050633,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452171912,2118.0,3.0,0.0,0.71,0.0,48.0,cb,,0.00141643059490085,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145210249X,360.0,0.0,0.0,0.0,0.0,39.0,cb,9781452102498,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452114242,971.0,0.0,0.0,0.0,0.0,41.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797235036,1349.0,15.0,4.0,4.54,53.870000000000005,2.0,cb,,0.01111934766493699,0.26666666666666666,0.08427696305921663,11.865638766519824,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811869520,684.0,1.0,0.0,0.54,0.0,6.0,cb,,0.0014619883040935672,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452127123,557.0,1.0,1.0,0.18,7.99,35.0,cb,,0.0017953321364452424,1.0,0.02252816020025031,44.38888888888889,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797215876,630.0,1.0,0.0,0.57,0.0,32.0,cb,,0.0015873015873015873,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
179721943X,1353.0,2.0,0.0,0.48,0.0,12.0,cb,9781797219431,0.0014781966001478197,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145218321X,63.0,0.0,0.0,0.0,0.0,24.0,cb,9781452183213,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797219499,137.0,0.0,0.0,0.0,0.0,26.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452182515,153.0,0.0,0.0,0.0,0.0,26.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797219480,347.0,0.0,0.0,0.0,0.0,39.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452180555,298.0,1.0,0.0,0.21,0.0,9.0,cb,,0.003355704697986577,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797233904,176.0,1.0,0.0,0.18,0.0,14.0,cb,,0.005681818181818182,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452172730,325.0,0.0,0.0,0.0,0.0,13.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452172749,1462.0,6.0,0.0,1.26,0.0,56.0,cb,,0.004103967168262654,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452167273,2350.0,5.0,0.0,1.37,0.0,61.0,cb,,0.002127659574468085,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452167311,490.0,0.0,0.0,0.0,0.0,15.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452167230,1686.0,5.0,0.0,1.8399999999999999,0.0,15.0,cb,,0.0029655990510083037,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797211919,384.0,2.0,0.0,0.09,0.0,14.0,cb,,0.005208333333333333,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452174628,784.0,1.0,0.0,0.41,0.0,45.0,cb,,0.0012755102040816326,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452166501,189.0,0.0,0.0,0.0,0.0,28.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452163901,520.0,0.0,0.0,0.0,0.0,44.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452176558,246.0,1.0,0.0,0.23,0.0,9.0,cb,,0.0040650406504065045,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797216287,686.0,0.0,0.0,0.0,0.0,4.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452170746,633.0,3.0,0.0,0.22,0.0,36.0,cb,,0.004739336492890996,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452178631,122.0,0.0,0.0,0.0,0.0,4.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452159327,404.0,2.0,2.0,0.55,15.18,39.0,cb,,0.0049504950495049506,1.0,0.036231884057971016,27.599999999999998,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811846296,191.0,0.0,0.0,0.0,0.0,14.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797200739,946.0,2.0,0.0,0.16,0.0,52.0,cb,,0.0021141649048625794,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797228242,271.0,0.0,0.0,0.0,0.0,9.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797217097,916.0,0.0,0.0,0.0,0.0,3.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797214454,566.0,1.0,0.0,0.04,0.0,13.0,cb,,0.0017667844522968198,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797210815,445.0,1.0,0.0,8.26,0.0,35.0,cb,,0.0022471910112359553,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797225871,880.0,6.0,0.0,1.24,0.0,15.0,cb,,0.006818181818181818,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797209655,1400.0,0.0,0.0,0.0,0.0,56.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797209663,1213.0,1.0,0.0,0.25,0.0,58.0,cb,,0.0008244023083264633,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452174946,4164.0,27.0,1.0,7.25,8.36,39.0,cb,,0.006484149855907781,0.037037037037037035,0.8672248803827752,1.153103448275862,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145217492X,957.0,3.0,0.0,0.8,0.0,50.0,cb,9781452174921,0.003134796238244514,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797215590,1290.0,4.0,0.0,0.99,0.0,41.0,cb,,0.0031007751937984496,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797215604,2178.0,6.0,0.0,2.2,0.0,38.0,cb,,0.0027548209366391185,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797215582,4933.0,7.0,5.0,2.07,42.06999999999999,49.0,cb,,0.0014190147982971822,0.7142857142857143,0.04920370810553839,20.323671497584538,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797215574,3094.0,9.0,3.0,2.57,25.71,43.0,cb,,0.0029088558500323207,0.3333333333333333,0.0999611046285492,10.00389105058366,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811814920,983.0,1.0,3.0,0.2,13.11,28.0,cb,,0.001017293997965412,3.0,0.015255530129672007,65.55,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452174563,794.0,1.0,1.0,0.25,6.07,41.0,cb,,0.0012594458438287153,1.0,0.04118616144975288,24.28,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797224336,403.0,0.0,0.0,0.0,0.0,10.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452113270,2228.0,9.0,0.0,1.6300000000000001,0.0,58.0,cb,,0.004039497307001795,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452124841,154.0,1.0,0.0,0.2,0.0,7.0,cb,,0.006493506493506494,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452161003,175.0,0.0,0.0,0.0,0.0,37.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797225235,478.0,4.0,0.0,1.3399999999999999,0.0,13.0,cb,,0.008368200836820083,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452169365,861.0,1.0,0.0,0.2,0.0,13.0,cb,,0.0011614401858304297,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797227475,1570.0,0.0,0.0,0.0,0.0,14.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797213857,1156.0,2.0,0.0,0.3,0.0,14.0,cb,,0.0017301038062283738,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452158355,349.0,0.0,0.0,0.0,0.0,13.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452133506,2870.0,6.0,0.0,1.4200000000000002,0.0,57.0,cb,,0.0020905923344947735,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452132666,343.0,2.0,0.0,0.09,0.0,13.0,cb,,0.0058309037900874635,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811877345,855.0,4.0,0.0,1.05,0.0,26.0,cb,,0.004678362573099415,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
